bookID,title,authors,isbn,isbn13
38874,The Sling and the Stone: On War in the 21st Century,Thomas X. Hammes,760324077,9780760324073
38892,Mistletoe,Hailey Abbott/Melissa de la Cruz/Aimee Friedman/Nina Malkin,439863686,9780439863681
38898,The Guide to Hollywood and Beverly Hills,Charles Lockwood,517550369,9780517550366
38905,Follow Your Heart's Vegetarian Soup Cookbook,Janice Cook Migliaccio,880071311,9780880071314
38911,Your Best Friend's Boyfriend (Follow Your Heart  #1),J.E. Bright,439791405,9780439791403
38913,Follow Your Heart,Susanna Tamaro/John T. Cullen,385316577,9780385316576
38917,Naughty Little Secret,Shayla Black/Shelley Bradley,1599982935,9781599982939
38918,No Accident (Little Secrets  #2),Emily Blake,439829135,9780439829137
38924,Dirty Little Secrets (Marisela Morales/Dirty #1),Julie Leto,1416501622,9781416501626
38925,Dirty Little Secrets,Joy King,031235407X,9780312354077
38928,Three Little Secrets (MacLachlan Family  #4),Liz Carlyle,743496124,9780743496124
38936,Lori's Little Secret (Bravo Family  #15) (Bravo Family Ties Miniseries  #3),Christine Rimmer,373246838,9780373246830
38951,The Day My Butt Went Psycho,Andy Griffiths/Miles Thompson,439424690,9780439424691
38955,Just Disgusting!,Andy Griffiths/Terry Denton,330363689,9780330363686
38970,Thorn in Her Side (The Princess School  #7),Jane B. Mason/Sarah Hines Stephens,439798736,9780439798730
38977,The Princess of the Chalet School,Elinor M. Brent-Dyer,000690601X,9780006906018
38980,The Princess Diaries (The Princess Diaries  #1),Meg Cabot,613371658,9780613371650
38986,Let Down Your Hair,Jane B. Mason/Sarah Hines Stephens,043962939X,9780439629393
38988,Awakening (Chasing Yesterday  #1),Robin Wasserman,439933382,9780439933384
38989,Betrayal (Chasing Yesterday  #2),Robin Wasserman,439933412,9780439933414
38990,Fun Home: A Family Tragicomic,Alison Bechdel,618477942,9780618477944
38992,Second Home: Finding Your Place in the Fun (Better Homes and Gardens),Denny Caringer/Better Homes and Gardens,696211521,9780696211522
39000,Six Frigates: The Epic History of the Founding of the U. S. Navy,Ian W. Toll,393058476,9780393058475
39001,Power  Sex  Suicide: Mitochondria and the Meaning of Life,Nick Lane,199205647,9780199205646
39004,Die Tagebücher einer Nanny,Emma McLaughlin/Nicola Kraus,3442545536,9783442545537
39020,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,1400032059,9781400032051
39022,Saint Ignatius Loyola: The Pilgrim Years 1491-1538,James Brodrick,898706831,9780898706833
39026,Deep Storm (Jeremy Logan  #1),Lincoln Child,385515502,9780385515504
39027,Death Match,Lincoln Child,307275566,9780307275561
39028,The Wheel of Darkness (Pendergast  #8),Douglas Preston/Lincoln Child,446580287,9780446580281
39030,Reliquary (Pendergast  #2),Douglas Preston/Lincoln Child,765354950,9780765354952
39031,The Cabinet of Curiosities (Pendergast  #3),Douglas Preston/Lincoln Child,446611239,9780446611237
39033,Still Life With Crows (Pendergast  #4),Douglas Preston/Lincoln Child,446612766,9780446612760
39034,Dancing on My Grave,Gelsey Kirkland/Greg Lawrence,051509465X,9780515094657
39035,Dancing on His Grave: A True Story of Survival and Triumph,Barbara Richard,1412086531,9781412086530
39045,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,375713751,9780375713750
39046,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,99428385,9780099428381
39068,Perfect Girls  Starving Daughters: The Frightening New Normalcy of Hating Your Body,Courtney E. Martin,743287967,9780743287968
39077,The 21 Success Secrets of Self-Made Millionaires: How to Achieve Financial Independence Faster and Easier Than You Ever Thought Possible,Brian Tracy,1583762051,9781583762059
39081,The Cake Book,Tish Boyle/John Uher,471469335,9780471469339
39088,Grand Finales: A Modernist View of Plated Desserts,Tish Boyle/Timothy Moriarty,471292516,9780471292517
39093,The Making of the Fittest: DNA and the Ultimate Forensic Record of Evolution,Sean B. Carroll/Jamie W. Carroll/Leanne M. Olds,393061639,9780393061635
39097,The Bride Finder (St. Leger  #1),Susan Carroll,449003884,9780449003886
39099,The Courtesan (The Dark Queen Saga  #2),Susan Carroll,345437977,9780345437976
39101,Giovanni and Lusanna: Love and Marriage in Renaissance Florence,Gene A. Brucker,520244958,9780520244955
39102,The Collected Poetry  1968-1998,Nikki Giovanni/Virginia C. Fowler,60724293,9780060724290
39103,Mozart's Don Giovanni (the Dover Opera Libretto Series),Wolfgang Amadeus Mozart/Lorenzo Da Ponte/Ellen H. Bleiler,486249441,9780486249445
39105,Love Poems,Nikki Giovanni,688149898,9780688149895
39106,Rosa,Nikki Giovanni/Bryan Collier,805071067,9780805071061
39124,The covert war against rock: what you don't know about the deaths of Jim Morrison  Tupac Shakur  Michael Hutchence  Brian Jones  Jimi Hendrix  Phil Ochs  Bob Marley  Peter Tosh  John Lennon  The Notorious B.I.G,Alex Constantine,092291561X,9780922915613
39141,Gale Gand's Short + Sweet : Quick Desserts with Eight Ingredients or Less,Gale Gand/Julia Moskin/Tim Turner,1400047331,9781400047338
39149,What Angels Fear (Sebastian St. Cyr  #1),C.S. Harris,451219716,9780451219718
39173,Breaking Free from Compulsive Eating,Geneen Roth,452270847,9780452270848
39175,When Food Is Love: Exploring the Relationship Between Eating and Intimacy,Geneen Roth,452268184,9780452268180
39177,You're Born an Original  Don't Die a Copy!,John Mason,884193551,9780884193555
39180,Orin Aoraiosaa: Songs for Selected Heads,John    Mason,1881244067,9781881244066
39181,Guide to Stress Reduction,L. John Mason,1587610914,9781587610912
39191,La máquina de follar,Charles Bukowski,8433920448,9788433920447
39201,Getting a Grip on the Basics: Building a Firm Foundation for the Victorious Christian Life,Beth A. Jones,1577948262,9781577948261
39213,Freedom Riders: John Lewis and Jim Zwerg on the Front Lines of the Civil Rights Movement,Ann Bausum,792241738,9780792241737
39242,The Milagro Beanfield War,John     Nichols,805063749,9780805063745
39245,The Magic Journey,John     Nichols,805063390,9780805063394
39266,Captain Slaughterboard Drops Anchor,Mervyn Peake,763616257,9780763616250
39286,Hide-and-Seek with Angels: The Life of J.M. Barrie,Lisa Chaney,99453231,9780099453239
39302,The Hunted (Vampire Huntress  #3),L.A. Banks,312937725,9780312937720
39303,The Bitten (Vampire Huntress  #4),L.A. Banks,312324081,9780312324087
39304,The Forsaken (Vampire Huntress  #7),L.A. Banks,312352352,9780312352356
39305,Minion (Vampire Huntress  #1),L.A. Banks,312987013,9780312987015
39306,The Awakening (Vampire Huntress  #2),L.A. Banks,312987021,9780312987022
39307,The Forbidden (Vampire Huntress  #5),L.A. Banks,312940025,9780312940027
39308,The Damned (Vampire Huntress  #6),L.A. Banks,312336241,9780312336240
39309,The Damned (Vampire Huntress  #6),L.A. Banks,312934432,9780312934439
39311,Brand New Justice: How Branding Places and Products Can Help the Developing World,Simon Anholt,750666005,9780750666008
39315,Katie's Big Move (Junior Gymnasts  #2),Teddy Slater/Wayne Alfano,590859986,9780590859981
39317,Amanda's Unlucky Day (Junior Gymnasts  #6),Teddy Slater/Wayne Alfano,590959883,9780590959889
39339,Beat That! Cookbook,Ann Hodgman,395971780,9780395971789
39346,Stake That (Blood Coven Vampire  #2),Mari Mancusi,425212106,9780425212103
39347,Sk8er Boy (First Kiss Club #1),Mari Mancusi,843956046,9780843956047
39357,Bride & Groom (A Dog Lover's Mystery  #16),Susan Conant/Maxwell Award,425200744,9780425200742
39358,Stud Rites (A Dog Lover's Mystery #9),Susan Conant,425201597,9780425201596
39359,The Dogfather (A Dog Lover's Mystery  #15),Susan Conant,425194590,9780425194591
39360,Steamed (A Gourmet Girl Mystery  #1),Jessica Conant-Park/Susan Conant,425210383,9780425210383
39361,Paws Before Dying (A Dog Lover's Mystery  #4),Susan Conant,425144305,9780425144305
39363,A New Leash on Death (A Dog Lover's Mystery  #1),Susan Conant,425146227,9780425146224
39365,Scratch the Surface (A Cat Lover's Mystery #1),Susan Conant,425206114,9780425206119
39382,Corvette,Jerry Burton,883631210,9780883631218
39392,Lucifer's Shadow,David Hewson,385338058,9780385338059
39396,The Key,Lynsay Sands,084394482X,9780843944822
39397,The Deed (Deed  #1),Lynsay Sands,843948108,9780843948103
39398,The Chase (Deed  #3),Lynsay Sands,843953241,9780843953244
39399,Bliss,Lynsay Sands,843949090,9780843949094
39400,The Perfect Wife,Lynsay Sands,084395499X,9780843954999
39401,Sweet Revenge,Lynsay Sands,843946806,9780843946802
39402,The Reluctant Reformer,Lynsay Sands,843949740,9780843949742
39403,Love Is Blind,Lynsay Sands,843955007,9780843955002
39418,Standard Catalog of Smith & Wesson,Jim Supica/Richard Nahas,089689293X,9780896892934
39433,Korea's Place in the Sun: A Modern History,Bruce Cumings,393327027,9780393327021
39440,Mighty Love,Howard Chaykin,1563899310,9781563899317
39441,Challengers of the Unknown: Stolen Moments  Borrowed Time,Howard Chaykin/Michelle Madsen,1401209416,9781401209414
39442,Black Kiss,Howard Chaykin,1560973803,9781560973805
39444,Son of Superman,Howard Chaykin/David Tischman/J.H. Williams III/Mick Gray/Lee Loughridge,1563895951,9781563895951
39470,Castle Diary: The Journal of Tobias Burgess,Richard Platt/Chris Riddell,763621641,9780763621643
39473,Disaster!: Catastrophes That Shook the World,Richard Bonson/Richard Platt,789420341,9780789420343
39476,Stephen Biesty's Incredible Explosions,Stephen Biesty/Richard Platt,789410249,9780789410245
39501,The Burglar Who Thought He Was Bogart (Bernie Rhodenbarr  #7),Lawrence Block,60872799,9780060872793
39503,Hit Parade (John Keller  #3),Lawrence Block,60840889,9780060840884
39504,The Girl with the Long Green Heart,Lawrence Block,843955856,9780843955859
39505,The Burglar Who Painted Like Mondrian (Bernie Rhodenbarr  #5),Lawrence Block,60731435,9780060731434
39506,The Burglar Who Liked to Quote Kipling (Bernie Rhodenbarr  #3),Lawrence Block,60731257,9780060731250
39508,Out on the Cutting Edge (Matthew Scudder  #7),Lawrence Block,752837494,9780752837499
39509,Writing the Novel: From Plot to Print,Lawrence Block,898792088,9780898792089
39510,The Burglar Who Traded Ted Williams (Bernie Rhodenbarr  #6),Lawrence Block,60731443,9780060731441
39518,Gilda Joyce: Psychic Investigator (Gilda Joyce  #1),Jennifer Allison,142406988,9780142406984
39526,Boeing Versus Airbus: The Inside Story of the Greatest International Competition in Business,John Newhouse,1400043360,9781400043361
39535,Fabulous Small Jews,Joseph Epstein,618446583,9780618446582
39539,Feast: Food to Celebrate Life,Nigella Lawson,1401301363,9781401301361
39541,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson/Petrina Tinslay,786867973,9780786867974
39542,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson,786886811,9780786886814
39543,Forever Summer,Nigella Lawson,701176156,9780701176150
39571,programming.java: An Introduction to Programming Using Java: An Introduction to Programming Using Java,Rick Decker/Stuart Hirshfield,534371094,9780534371098
39580,The American Campaign: U.S. Presidential Campaigns and the National Vote,James E. Campbell,089096940X,9780890969403
39582,The Anglo-Saxons,James Campbell/Eric John/Patrick Wormald,140143955,9780140143959
39585,The Final Frontiersman: Heimo Korth and His Family  Alone in Alaska's Arctic Wilderness,James   Campbell,074345314X,9780743453141
39622,The Untamed One (Wild Wulfs of London  #2),Ronda Thompson,312935749,9780312935740
39623,The Cursed One (Wild Wulfs of London  #3),Ronda Thompson,312935757,9780312935757
39624,The Dark One (Wild Wulfs of London  #1),Ronda Thompson,312935730,9780312935733
39625,Call of the Moon,Ronda Thompson,505525151,9780505525154
39632,Bad (Fearless  #13),Francine Pascal,743415353,9780743415354
39633,Fear (Fearless  #23),Francine Pascal,743449320,9780743449328
39636,Twisted (Fearless  #4),Francine Pascal,671773453,9780671773458
39637,Run (Fearless  #3),Francine Pascal,067103748X,9780671037482
39638,Killer (Fearless  #12),Francine Pascal,743408667,9780743408660
39639,Alone (Fearless  #22),Francine Pascal,743449312,9780743449311
39640,Tears (Fearless  #15),Francine Pascal,743412494,9780743412490
39660,The Shawshank Redemption,Mark Kermode/Rob White,851709680,9780851709680
39661,The Shawshank Redemption: The Shooting Script,Frank Darabont/Stephen King,1557042462,9781557042460
39662,Different Seasons,Stephen King,751514624,9780751514629
39671,The Real Frank Zappa Book,Frank Zappa/Peter Occhiogrosso,330316257,9780330316255
39685,Homegrown Democrat: A Few Plain Thoughts from the Heart of America,Garrison Keillor,143037684,9780143037682
39690,Good Poems for Hard Times,Garrison Keillor/Charles Bukowski/Robert Burns/Hayden Carruth/Raymond Carver/Billy Collins/Noël Coward/Carl Dennis/E.E. Cummings/Emily Dickinson/Stephen Dobyns/Fleur Adcock/John Donne/Rita Dove/Stephen Dunn/Lawrence Ferlinghetti/Robert Frost/Erica Funkhouser/Donald Hall/Patricia Hampl/Thomas Hardy/Jim Harrison/W.H. Auden/Jennifer Michael Hecht/David Ignatow/John Keats/X.J. Kennedy/Jane Kenyon/Galway Kinnell/Maxine Kumin/Kate Light/Henry Wadsworth Longfellow/Louis MacNeice/Hilaire Belloc/Herman Melville/W.S. Merwin/Edna St. Vincent Millay/Howard Nemerov/Sharon Olds/Mary Oliver/Grace Paley/Lawrence Raab/Kenneth Rexroth/Wendell Berry/Carl Sandburg/John Berryman/Elizabeth Bishop/William Blake/Philip   Booth/Virginia Hamilton Adair/Liesl Mueller,143037676,9780143037675
39692,Good Poems,Garrison Keillor,142003441,9780142003442
39700,Managers Not MBAs: A Hard Look at the Soft Practice of Managing and Management Development,Henry Mintzberg,1576753514,9781576753514
39707,Hell No  We Won't Go! Resisting the Draft During the Vietnam War,Sherry Gershon Gottlieb,670839353,9780670839353
39724,Marsha Is Only a Flower (Marsha  #2),Barbara Bottner,307263304,9780307263308
39733,Almond Cookies & Dragon Well Tea,Cynthia Chin-Lee/Youshan Tang,1879965038,9781879965034
39747,The Empire of Ice Cream,Jeffrey Ford/Jonathan Carroll,1930846398,9781930846395
39748,The Fantasy Writer's Assistant and Other Stories,Jeffrey Ford,193084610X,9781930846104
39749,Memoranda,Jeffrey Ford/Jacques Guiod,2290319708,9782290319703
39763,The Mystical Poems of Rumi 1: First Selection  Poems 1-200,Rumi/A.J. Arberry,226731510,9780226731513
39771,Ruby Gloom's Guide to Friendship,Matt Riser/Martin Hsu,810958627,9780810958623
39773,Slouching Toward Nirvana,Charles Bukowski/John   Martin,60577045,9780060577049
39774,Mockingbird Wish Me Luck,Charles Bukowski,876851383,9780876851388
39784,Seventeen and In-Between,Barthe DeClements,140364757,9780140364750
39785,How Do You Lose Those Ninth-grade Blues?,Barthe DeClements,140363335,9780140363333
39792,The Man Who Smiled (Kurt Wallander #4),Henning Mankell/Laurie Thompson,1565849930,9781565849938
39793,Before the Frost (Linda Wallander #1),Henning Mankell/Ebba Segerberg,1400095816,9781400095810
39795,The Dogs of Riga (Kurt Wallander  #2),Henning Mankell/Laurie Thompson,1400031524,9781400031528
39796,Sidetracked (Kurt Wallander  #5),Henning Mankell/Steven T. Murray,1400031567,9781400031566
39797,The Return of the Dancing Master,Henning Mankell/Laurie Thompson,1400076951,9781400076956
39799,One Step Behind  (Kurt Wallander  #7),Henning Mankell/Ebba Segerberg,99448874,9780099448877
39801,The White Lioness (Kurt Wallander  #3),Henning Mankell/Laurie Thompson,99464691,9780099464693
39806,Black Like Us: A Century of Lesbian  Gay  and Bisexual African American Fiction,Devon W. Carbado/Evelyn C. White/Dwight A. McBride/Donald Weise,1573441082,9781573441087
39819,Dogged Pursuit (Jack and Jamie #5),Lee Charles Kelley,60732296,9780060732295
39820,To Collar a Killer (Jack and Jamie #3),Lee Charles Kelley,60524952,9780060524951
39822,A Nose for Murder (Jack and Jamie #1),Lee Charles Kelley,60524936,9780060524937
39823,Murder Unleashed (Jack and Jamie #2),Lee Charles Kelley,60524944,9780060524944
39829,His Princess Devotional: A Royal Encounter With Your King,Sheri Rose Shepherd,1590529626,9781590529621
39836,How to Be Happy All the Time,Paramahansa Yogananda,1565892151,9781565892156
39849,Illuminata: A Return to Prayer,Marianne Williamson,1573225207,9781573225205
39855,Ten Kids  No Pets,Ann M. Martin,590422448,9780590422444
39872,Encyclopedia of an Ordinary Life,Amy Krouse Rosenthal,1400080460,9781400080465
39876,The OK Book,Amy Krouse Rosenthal/Tom Lichtenheld,61152552,9780061152559
39889,Grey Eminence,Aldous Huxley,99477823,9780099477822
39899,Arms and Armor: A Pictorial Archive from Nineteenth-Century Sources,Carol Belanger Grafton,486285618,9780486285610
39902,Bittersweet: Recipes and Tales from a Life in Chocolate,Alice Medrich/Deborah Jones,1579651607,9781579651602
39904,Chocolate and the Art of Low-Fat Desserts,Alice Medrich,044651666X,9780446516662
39905,A Year in Chocolate: Four Seasons of Unforgettable Desserts,Alice Medrich,446526649,9780446526647
